QID,SSID,Wordnet Lemmas,Wikidata Labels,Count,Accept,Notes,Extra Type
http://www.wikidata.org/entity/Q2989398,https://en-word.net/id/oewn-00027365-n,location,"commune of Algeria, municipality of Algeria, commune in Algeria",9,FALSE,,
http://www.wikidata.org/entity/Q2989398,https://en-word.net/id/oewn-08683242-n,town,"commune of Algeria, municipality of Algeria, commune in Algeria",5,FALSE,,
http://www.wikidata.org/entity/Q484170,https://en-word.net/id/oewn-08648560-n,region,"commune of France, commune (France), commune",31,FALSE,,
http://www.wikidata.org/entity/Q484170,https://en-word.net/id/oewn-00027365-n,location,"commune of France, commune (France), commune",31,FALSE,,
http://www.wikidata.org/entity/Q484170,https://en-word.net/id/oewn-08569713-n,"district, territory, territorial dominion, dominion","commune of France, commune (France), commune",31,FALSE,,
http://www.wikidata.org/entity/Q484170,https://en-word.net/id/oewn-08643858-n,municipality,"commune of France, commune (France), commune",29,TRUE,,
http://www.wikidata.org/entity/Q484170,https://en-word.net/id/oewn-08693705-n,"urban area, populated area","commune of France, commune (France), commune",29,FALSE,,
http://www.wikidata.org/entity/Q484170,https://en-word.net/id/oewn-08508836-n,"administrative district, administrative division, territorial division","commune of France, commune (France), commune",29,FALSE,,
http://www.wikidata.org/entity/Q484170,https://en-word.net/id/oewn-08591861-n,"geographical area, geographic area, geographical region, geographic region","commune of France, commune (France), commune",29,FALSE,,
http://www.wikidata.org/entity/Q484170,https://en-word.net/id/oewn-08542298-n,"city, metropolis, urban center","commune of France, commune (France), commune",20,FALSE,,
http://www.wikidata.org/entity/Q484170,https://en-word.net/id/oewn-08651532-n,port,"commune of France, commune (France), commune",10,FALSE,,
http://www.wikidata.org/entity/Q484170,https://en-word.net/id/oewn-08596234-n,"geographic point, geographical point","commune of France, commune (France), commune",10,FALSE,,
http://www.wikidata.org/entity/Q484170,https://en-word.net/id/oewn-08637636-n,point,"commune of France, commune (France), commune",10,FALSE,,
http://www.wikidata.org/entity/Q484170,https://en-word.net/id/oewn-08683242-n,town,"commune of France, commune (France), commune",9,FALSE,,
http://www.wikidata.org/entity/Q747074,https://en-word.net/id/oewn-08643858-n,municipality,"commune of Italy, Gemeinde (South Tirol), Italian municipality",26,TRUE,,
http://www.wikidata.org/entity/Q747074,https://en-word.net/id/oewn-08693705-n,"urban area, populated area","commune of Italy, Gemeinde (South Tirol), Italian municipality",26,FALSE,,
http://www.wikidata.org/entity/Q747074,https://en-word.net/id/oewn-08508836-n,"administrative district, administrative division, territorial division","commune of Italy, Gemeinde (South Tirol), Italian municipality",26,FALSE,,
http://www.wikidata.org/entity/Q747074,https://en-word.net/id/oewn-08591861-n,"geographical area, geographic area, geographical region, geographic region","commune of Italy, Gemeinde (South Tirol), Italian municipality",26,FALSE,,
http://www.wikidata.org/entity/Q747074,https://en-word.net/id/oewn-08569713-n,"district, territory, territorial dominion, dominion","commune of Italy, Gemeinde (South Tirol), Italian municipality",26,FALSE,,
http://www.wikidata.org/entity/Q747074,https://en-word.net/id/oewn-08648560-n,region,"commune of Italy, Gemeinde (South Tirol), Italian municipality",26,FALSE,,
http://www.wikidata.org/entity/Q747074,https://en-word.net/id/oewn-00027365-n,location,"commune of Italy, Gemeinde (South Tirol), Italian municipality",26,FALSE,,
http://www.wikidata.org/entity/Q747074,https://en-word.net/id/oewn-08542298-n,"city, metropolis, urban center","commune of Italy, Gemeinde (South Tirol), Italian municipality",23,FALSE,,
http://www.wikidata.org/entity/Q747074,https://en-word.net/id/oewn-08651532-n,port,"commune of Italy, Gemeinde (South Tirol), Italian municipality",5,FALSE,,
http://www.wikidata.org/entity/Q747074,https://en-word.net/id/oewn-08596234-n,"geographic point, geographical point","commune of Italy, Gemeinde (South Tirol), Italian municipality",5,FALSE,,
http://www.wikidata.org/entity/Q747074,https://en-word.net/id/oewn-08637636-n,point,"commune of Italy, Gemeinde (South Tirol), Italian municipality",5,FALSE,,
http://www.wikidata.org/entity/Q849866,https://en-word.net/id/oewn-08562388-n,"country, state, land","communist state, communist country, Marxist-Leninist state",5,TRUE,,
http://www.wikidata.org/entity/Q849866,https://en-word.net/id/oewn-08508836-n,"administrative district, administrative division, territorial division","communist state, communist country, Marxist-Leninist state",5,FALSE,,
http://www.wikidata.org/entity/Q849866,https://en-word.net/id/oewn-08569713-n,"district, territory, territorial dominion, dominion","communist state, communist country, Marxist-Leninist state",5,FALSE,,
http://www.wikidata.org/entity/Q849866,https://en-word.net/id/oewn-08648560-n,region,"communist state, communist country, Marxist-Leninist state",5,FALSE,,
http://www.wikidata.org/entity/Q849866,https://en-word.net/id/oewn-00027365-n,location,"communist state, communist country, Marxist-Leninist state",5,FALSE,,
http://www.wikidata.org/entity/Q3301053,https://en-word.net/id/oewn-08648560-n,region,"consolidated city-county, city-county, unified city-county",28,FALSE,,
http://www.wikidata.org/entity/Q3301053,https://en-word.net/id/oewn-00027365-n,location,"consolidated city-county, city-county, unified city-county",28,FALSE,,
http://www.wikidata.org/entity/Q3301053,https://en-word.net/id/oewn-08508836-n,"administrative district, administrative division, territorial division","consolidated city-county, city-county, unified city-county",28,FALSE,,
http://www.wikidata.org/entity/Q3301053,https://en-word.net/id/oewn-08569713-n,"district, territory, territorial dominion, dominion","consolidated city-county, city-county, unified city-county",28,FALSE,,
http://www.wikidata.org/entity/Q3301053,https://en-word.net/id/oewn-08643858-n,municipality,"consolidated city-county, city-county, unified city-county",23,TRUE,,
http://www.wikidata.org/entity/Q3301053,https://en-word.net/id/oewn-08693705-n,"urban area, populated area","consolidated city-county, city-county, unified city-county",23,FALSE,,
http://www.wikidata.org/entity/Q3301053,https://en-word.net/id/oewn-08591861-n,"geographical area, geographic area, geographical region, geographic region","consolidated city-county, city-county, unified city-county",23,FALSE,,
http://www.wikidata.org/entity/Q3301053,https://en-word.net/id/oewn-08542298-n,"city, metropolis, urban center","consolidated city-county, city-county, unified city-county",17,FALSE,,
http://www.wikidata.org/entity/Q3301053,https://en-word.net/id/oewn-08713353-n,state capital,"consolidated city-county, city-county, unified city-county",6,FALSE,,
http://www.wikidata.org/entity/Q3301053,https://en-word.net/id/oewn-08535783-n,capital,"consolidated city-county, city-county, unified city-county",6,FALSE,,
http://www.wikidata.org/entity/Q3301053,https://en-word.net/id/oewn-08665520-n,seat,"consolidated city-county, city-county, unified city-county",6,FALSE,,
http://www.wikidata.org/entity/Q3301053,https://en-word.net/id/oewn-08540894-n,"center, centre, middle, heart, eye","consolidated city-county, city-county, unified city-county",6,FALSE,,
http://www.wikidata.org/entity/Q3301053,https://en-word.net/id/oewn-08514304-n,"area, country","consolidated city-county, city-county, unified city-county",6,FALSE,,
http://www.wikidata.org/entity/Q3301053,https://en-word.net/id/oewn-08683242-n,town,"consolidated city-county, city-county, unified city-county",6,FALSE,,
http://www.wikidata.org/entity/Q3301053,https://en-word.net/id/oewn-08651532-n,port,"consolidated city-county, city-county, unified city-county",5,FALSE,,
http://www.wikidata.org/entity/Q3301053,https://en-word.net/id/oewn-08596234-n,"geographic point, geographical point","consolidated city-county, city-county, unified city-county",5,FALSE,,
http://www.wikidata.org/entity/Q3301053,https://en-word.net/id/oewn-08637636-n,point,"consolidated city-county, city-county, unified city-county",5,FALSE,,
http://www.wikidata.org/entity/Q3301053,https://en-word.net/id/oewn-08558095-n,borough,"consolidated city-county, city-county, unified city-county",5,FALSE,,
http://www.wikidata.org/entity/Q38035,https://en-word.net/id/oewn-07129729-n,consonant,"consonant, consonant sound",5,TRUE,,
http://www.wikidata.org/entity/Q38035,https://en-word.net/id/oewn-07125755-n,"phone, speech sound, sound","consonant, consonant sound",5,FALSE,,
http://www.wikidata.org/entity/Q38035,https://en-word.net/id/oewn-06294878-n,"language unit, linguistic unit","consonant, consonant sound",5,FALSE,,
http://www.wikidata.org/entity/Q38035,https://en-word.net/id/oewn-13831419-n,"part, portion, component part, component, constituent","consonant, consonant sound",5,FALSE,,
http://www.wikidata.org/entity/Q38035,https://en-word.net/id/oewn-00032220-n,relation,"consonant, consonant sound",5,FALSE,,
http://www.wikidata.org/entity/Q8928,https://en-word.net/id/oewn-09275876-n,constellation,constellation,75,TRUE,,
http://www.wikidata.org/entity/Q8928,https://en-word.net/id/oewn-00019308-n,natural object,constellation,75,FALSE,,
http://www.wikidata.org/entity/Q8928,https://en-word.net/id/oewn-00003553-n,"whole, unit",constellation,75,FALSE,,
http://www.wikidata.org/entity/Q53463,https://en-word.net/id/oewn-06736384-n,amendment,"constitutional amendment, amendment of the constitution, amendment of a constitution",5,TRUE,,
http://www.wikidata.org/entity/Q53463,https://en-word.net/id/oewn-06735202-n,statement,"constitutional amendment, amendment of the constitution, amendment of a constitution",5,FALSE,,
http://www.wikidata.org/entity/Q53463,https://en-word.net/id/oewn-06611268-n,"message, content, subject matter, substance","constitutional amendment, amendment of the constitution, amendment of a constitution",5,FALSE,,
http://www.wikidata.org/entity/Q53463,https://en-word.net/id/oewn-00033319-n,communication,"constitutional amendment, amendment of the constitution, amendment of a constitution",5,FALSE,,
http://www.wikidata.org/entity/Q41614,https://en-word.net/id/oewn-08562388-n,"country, state, land","constitutional monarchy, limited monarchy, constituent monarchy",6,FALSE,,
http://www.wikidata.org/entity/Q41614,https://en-word.net/id/oewn-08508836-n,"administrative district, administrative division, territorial division","constitutional monarchy, limited monarchy, constituent monarchy",6,FALSE,,
http://www.wikidata.org/entity/Q41614,https://en-word.net/id/oewn-08569713-n,"district, territory, territorial dominion, dominion","constitutional monarchy, limited monarchy, constituent monarchy",6,FALSE,,
http://www.wikidata.org/entity/Q41614,https://en-word.net/id/oewn-08648560-n,region,"constitutional monarchy, limited monarchy, constituent monarchy",6,FALSE,,
http://www.wikidata.org/entity/Q41614,https://en-word.net/id/oewn-00027365-n,location,"constitutional monarchy, limited monarchy, constituent monarchy",6,FALSE,,
http://www.wikidata.org/entity/Q1520223,https://en-word.net/id/oewn-08648560-n,region,constitutional republic,8,FALSE,,
http://www.wikidata.org/entity/Q1520223,https://en-word.net/id/oewn-00027365-n,location,constitutional republic,8,FALSE,,
http://www.wikidata.org/entity/Q1520223,https://en-word.net/id/oewn-08562388-n,"country, state, land",constitutional republic,7,TRUE,,
http://www.wikidata.org/entity/Q1520223,https://en-word.net/id/oewn-08508836-n,"administrative district, administrative division, territorial division",constitutional republic,7,FALSE,,
http://www.wikidata.org/entity/Q1520223,https://en-word.net/id/oewn-08569713-n,"district, territory, territorial dominion, dominion",constitutional republic,7,FALSE,,
http://www.wikidata.org/entity/Q5107,https://en-word.net/id/oewn-09357302-n,"land, dry land, earth, ground, solid ground, terra firma",continent,9,FALSE,,
http://www.wikidata.org/entity/Q5107,https://en-word.net/id/oewn-09277520-n,continent,continent,7,TRUE,,
http://www.wikidata.org/entity/Q5107,https://en-word.net/id/oewn-09358822-n,"landmass, land mass",continent,7,FALSE,,
http://www.wikidata.org/entity/Q1137833,https://en-word.net/id/oewn-08542298-n,"city, metropolis, urban center","core city of Japan, Core cities of Japan",7,TRUE,,
http://www.wikidata.org/entity/Q1137833,https://en-word.net/id/oewn-08643858-n,municipality,"core city of Japan, Core cities of Japan",7,FALSE,,
http://www.wikidata.org/entity/Q1137833,https://en-word.net/id/oewn-08693705-n,"urban area, populated area","core city of Japan, Core cities of Japan",7,FALSE,,
http://www.wikidata.org/entity/Q1137833,https://en-word.net/id/oewn-08508836-n,"administrative district, administrative division, territorial division","core city of Japan, Core cities of Japan",7,FALSE,,
http://www.wikidata.org/entity/Q1137833,https://en-word.net/id/oewn-08591861-n,"geographical area, geographic area, geographical region, geographic region","core city of Japan, Core cities of Japan",7,FALSE,,
http://www.wikidata.org/entity/Q1137833,https://en-word.net/id/oewn-08569713-n,"district, territory, territorial dominion, dominion","core city of Japan, Core cities of Japan",7,FALSE,,
http://www.wikidata.org/entity/Q1137833,https://en-word.net/id/oewn-08648560-n,region,"core city of Japan, Core cities of Japan",7,FALSE,,
